Heating,Lighting,Cooling,Plug,Ventilation,Other,Consumption,Location,Number of Room,Occupants,Temperature,Humidity,Precipitation,Cloudcover,Visibility,Solarradiation,Solarenergy,Uvindex,Dayindex
8.75,12.25,8.125,8.75,56.25,97.125,191.25,0,0.0,0.0,12.4,79.31,0.0,93.2,22.7,10.0,0.0,0.0,0.635
8.5,6.4375,9.5625,6.6875,34.625,99.6875,165.5,0,0.0,0.0,12.3,79.27,0.0,92.9,22.3,0.0,0.0,0.0,0.635
8.25,3.875,7.125,6.8125,5.5,99.6875,131.25,0,0.0,0.0,11.4,83.93,0.0,92.4,23.1,0.0,0.0,0.0,0.635
8.5,5.1875,8.1875,5.75,6.75,96.625,131.0,0,0.0,0.0,11.4,83.51,0.0,97.0,26.8,0.0,0.0,0.0,0.615
9.0,4.125,9.875,6.5625,5.5,97.4375,132.5,0,0.0,0.0,11.0,86.0,0.0,95.3,23.7,0.0,0.0,0.0,0.615
72.5,3.25,8.9375,5.875,5.75,99.1875,195.5,0,0.0,0.0,10.7,87.11,0.0,92.8,24.4,0.0,0.0,0.0,0.615
11.5,3.4375,8.375,6.1875,5.75,101.25,136.5,0,0.0,0.0,10.6,85.07,0.0,65.9,19.4,0.0,0.0,0.0,0.615
11.5,3.6875,8.1875,5.4375,9.625,98.5625,137.0,0,0.0,0.0,10.5,85.75,0.0,50.8,19.3,0.0,0.0,0.0,0.615
12.0,7.5625,8.125,7.625,28.125,111.0625,174.5,0,0.0,0.0,10.9,83.96,0.0,81.5,16.9,0.0,0.0,0.0,0.615
24.0,10.0625,8.9375,10.5625,67.875,119.5625,241.0,0,0.0,0.0,10.7,84.26,0.0,95.9,15.0,0.0,0.0,0.0,0.615
20.0,9.25,8.75,9.25,74.25,138.5,260.0,G-1D003-Salle du Conseil,1.0,40.0,10.9,83.0,0.0,96.5,13.6,21.0,0.1,0.0,0.615
16.5,20.75,44.875,14.9375,73.5,150.4375,321.0,"G-1D003-Salle du Conseil, G-3A014-info, G-2C003, G-2A004, G-5D005-Informatique temps réel, G-2C007, G-3D005-ISEE-Informatique, G-2A005, G-4A020-info-mhi, G-2B012, G-3B001-info, G-0B007-Amphi Bergès, G-4D006, G-2C008, G-4A013-Habitat Intelligent, G-3D003-info, G-3A010-CAPRES",17.0,551.0,11.5,81.42,0.0,98.5,13.7,19.0,0.1,0.0,0.615
14.25,35.375,27.0,21.5625,80.0,160.0625,338.25,"G-1D003-Salle du Conseil, G-3A014-info, G-2C003, G-2A004, G-5D005-Informatique temps réel, G-2C007, G-3D005-ISEE-Informatique, G-2A005, G-4A020-info-mhi, G-2B012, G-3B001-info, G-0B007-Amphi Bergès, G-4D006, G-2C008, G-4A013-Habitat Intelligent, G-3D003-info, G-3A010-CAPRES",17.0,551.0,12.4,79.2,0.0,95.4,16.1,49.0,0.2,0.0,0.615
13.5,42.875,20.5,22.3125,82.625,153.6875,335.5,"G-1D003-Salle du Conseil, G-3D005-ISEE-Informatique, G-3A010-CAPRES, G-2A003, G-4C012-info-picore, G-2C007, G-2A004, G-2C003, G-2B002, G-2B012, G-3A014-info, G-3B001-info, G-2A005, G-2B013, G-2C008, G-4A013-Habitat Intelligent, G-2C004, G-2C002",18.0,557.0,13.6,73.06,0.0,98.5,16.1,95.0,0.3,1.0,0.615
11.75,42.5625,14.875,34.5625,85.0,137.0,325.75,"G-1D003-Salle du Conseil, G-3D005-ISEE-Informatique, G-3A010-CAPRES, G-2A003, G-4C012-info-picore, G-2C007, G-2A004, G-2C003, G-2B002, G-2B012, G-3A014-info, G-3B001-info, G-2A005, G-2B013, G-2C008, G-4A013-Habitat Intelligent, G-2C004, G-2C002",18.0,557.0,14.6,69.26,0.0,99.3,19.6,97.0,0.3,1.0,0.615
14.25,43.4375,28.6875,22.4375,88.125,162.3125,359.25,G-1D003-Salle du Conseil,1.0,40.0,14.5,69.93,0.0,95.4,18.9,183.0,0.7,2.0,0.615
20.25,40.4375,22.5,22.0,90.125,159.4375,354.75,"G-1D003-Salle du Conseil, G-2A003, G-3B001-info, G-4C012-info-picore, G-2C003, G-1B012-info-vie étudiante, G-2C007, G-1C002-Amphi Coulomb, G-2A006, G-4A020-info-mhi, G-5D003-Electronique & instrumentation associée, G-3D002-GICS, G-3D001-AIDA-Zone 2, G-3D001-AIDA-Zone 1, G-1A002-Amphi Ampère, G-2C008, G-5D005-Informatique temps réel, G-0B007-Amphi Bergès, G-3C007-EPTE 2",19.0,964.0,15.3,67.22,0.0,99.3,18.0,199.0,0.7,2.0,0.615
19.0,45.0,12.25,22.9375,88.75,130.0625,318.0,"G-1D003-Salle du Conseil, G-2A003, G-3B001-info, G-4C012-info-picore, G-2C003, G-1B012-info-vie étudiante, G-2C007, G-1C002-Amphi Coulomb, G-2A006, G-4A020-info-mhi, G-5D003-Electronique & instrumentation associée, G-3D002-GICS, G-3D001-AIDA-Zone 2, G-3D001-AIDA-Zone 1, G-1A002-Amphi Ampère, G-2C008, G-5D005-Informatique temps réel, G-0B007-Amphi Bergès, G-3C007-EPTE 2",19.0,964.0,15.7,68.83,0.0,95.4,17.0,230.0,0.8,2.0,0.615
40.75,42.25,10.4375,22.1875,80.125,123.0,318.75,"G-1D003-Salle du Conseil, G-4A020-info-mhi, G-5D003-Electronique & instrumentation associée, G-3C007-EPTE 2, G-2C003, G-1C002-Amphi Coulomb, G-1B012-info-vie étudiante, G-2A006, G-3D001-AIDA-Zone 2, G-3D001-AIDA-Zone 1, G-3B001-info, G-4C012-info-picore, G-3D002-GICS, G-2C004",14.0,532.0,16.9,64.27,0.0,99.3,20.3,258.0,0.9,3.0,0.615
13.75,42.25,33.0625,18.875,76.875,120.4375,305.25,"G-1D003-Salle du Conseil, G-4A020-info-mhi, G-5D003-Electronique & instrumentation associée, G-3C007-EPTE 2, G-2C003, G-1C002-Amphi Coulomb, G-1B012-info-vie étudiante, G-2A006, G-3D001-AIDA-Zone 2, G-3D001-AIDA-Zone 1, G-3B001-info, G-4C012-info-picore, G-3D002-GICS, G-1A002-Amphi Ampère, G-0B007-Amphi Bergès, G-2C008, G-2C004",17.0,868.0,16.6,68.62,0.0,95.4,21.3,265.0,1.0,3.0,0.615
13.25,36.3125,9.625,17.875,75.25,116.4375,268.75,"G-1D003-Salle du Conseil, G-1A002-Amphi Ampère, G-0B007-Amphi Bergès, G-2C008",4.0,376.0,17.0,66.9,0.0,99.3,22.4,178.0,0.6,2.0,0.615
13.0,29.0,9.4375,14.5,72.0,114.5625,252.5,G-1D003-Salle du Conseil,1.0,40.0,16.8,65.13,0.0,99.3,21.6,114.0,0.4,1.0,0.615
13.0,19.75,9.75,12.75,68.75,103.5,227.5,0,0.0,0.0,16.6,67.75,0.0,96.8,25.0,104.0,0.4,1.0,0.615
12.75,10.5625,9.4375,7.625,61.375,101.0,202.75,0,0.0,0.0,16.4,68.55,0.0,97.5,25.9,39.0,0.1,0.0,0.615
12.75,6.75,9.5625,9.9375,54.875,95.375,189.25,0,0.0,0.0,15.6,69.93,0.0,85.8,25.0,15.0,0.1,0.0,0.615
13.25,5.125,10.0,6.625,35.75,95.0,165.75,0,0.0,0.0,14.9,69.67,0.0,96.3,22.3,0.0,0.0,0.0,0.615
13.0,3.8125,9.0,4.6875,5.375,91.625,127.5,0,0.0,0.0,13.7,70.93,0.0,58.6,20.2,0.0,0.0,0.0,0.615
13.25,2.1875,9.9375,6.0625,6.25,90.5625,128.25,0,0.0,0.0,13.6,74.36,0.0,99.2,21.6,0.0,0.0,0.0,0.36
12.25,2.0,8.875,5.75,5.75,92.125,126.75,0,0.0,0.0,13.5,74.29,0.0,97.4,20.8,0.0,0.0,0.0,0.36
13.0,2.5,8.6875,6.0625,5.5,91.75,127.5,0,0.0,0.0,12.9,76.94,0.0,85.6,18.8,0.0,0.0,0.0,0.36
13.0,2.375,10.9375,5.4375,6.25,90.0,128.0,0,0.0,0.0,12.6,75.67,0.0,81.5,18.3,0.0,0.0,0.0,0.36
13.25,2.0,9.625,4.75,5.125,92.0,126.75,0,0.0,0.0,11.9,82.07,0.0,100.0,17.9,0.0,0.0,0.0,0.36
12.5,2.1875,9.375,6.25,5.75,91.9375,128.0,0,0.0,0.0,11.7,80.07,0.0,90.4,14.0,0.0,0.0,0.0,0.36
10.25,2.75,8.9375,5.1875,6.25,91.375,124.75,0,0.0,0.0,12.0,75.35,0.0,82.6,14.3,0.0,0.0,0.0,0.36
10.5,1.8125,9.75,6.375,5.25,107.8125,141.5,0,0.0,0.0,12.0,74.93,0.0,48.4,13.3,7.0,0.0,0.0,0.36
10.25,2.5,25.8125,5.4375,6.5,94.25,144.75,0,0.0,0.0,12.8,77.19,0.0,79.0,15.9,53.0,0.2,1.0,0.36
9.5,2.6875,9.875,7.0,5.5,86.9375,121.5,0,0.0,0.0,13.8,73.28,0.0,79.0,15.3,91.0,0.3,1.0,0.36
10.25,1.875,19.375,6.25,5.75,87.75,131.25,0,0.0,0.0,15.2,71.05,0.0,48.4,15.3,144.0,0.5,1.0,0.36
10.75,1.625,24.1875,5.4375,6.5,88.75,137.25,0,0.0,0.0,16.6,65.37,0.0,84.6,16.8,128.0,0.5,1.0,0.36
10.5,2.0,11.8125,6.5625,5.625,82.5,119.0,0,0.0,0.0,17.7,61.57,0.0,77.2,19.1,350.0,1.3,4.0,0.36
10.0,3.0,12.875,7.75,5.5,79.375,118.5,0,0.0,0.0,18.4,59.47,0.0,85.7,18.5,334.0,1.2,3.0,0.36
9.75,1.9375,17.6875,7.0,6.5,91.375,134.25,0,0.0,0.0,18.8,59.2,0.0,88.6,18.0,230.0,0.8,2.0,0.36
10.5,2.0625,14.0,6.5,5.5,87.4375,126.0,0,0.0,0.0,19.6,59.07,0.0,90.2,17.9,403.0,1.5,4.0,0.36
10.25,2.5,9.875,6.75,5.375,86.0,120.75,0,0.0,0.0,19.4,61.76,0.049,88.3,16.7,309.0,1.1,3.0,0.36
10.75,2.0,10.9375,5.3125,5.625,89.625,124.25,0,0.0,0.0,19.3,61.45,0.0,85.6,12.7,197.0,0.7,2.0,0.36
9.75,2.9375,27.4375,6.3125,6.375,91.9375,144.75,0,0.0,0.0,19.4,55.14,0.0,90.0,19.4,149.0,0.5,1.0,0.36
10.0,2.3125,12.25,6.9375,6.25,91.75,129.5,0,0.0,0.0,18.7,53.23,0.0,84.2,16.7,72.0,0.3,1.0,0.36
10.5,1.625,9.875,6.75,5.5,88.75,123.0,0,0.0,0.0,18.2,53.35,0.0,94.1,24.6,54.0,0.2,1.0,0.36
38.75,1.875,8.9375,5.4375,5.125,91.625,151.75,0,0.0,0.0,16.7,59.19,0.0,97.1,26.7,14.0,0.1,0.0,0.36
9.75,2.6875,10.0,5.8125,6.625,87.875,122.75,0,0.0,0.0,15.3,65.86,0.0,98.2,25.0,0.0,0.0,0.0,0.36
10.25,2.3125,10.5625,6.0,5.625,88.0,122.75,0,0.0,0.0,15.5,64.13,0.0,96.7,26.8,0.0,0.0,0.0,0.36
10.0,2.5625,9.375,4.1875,5.875,90.5,122.5,0,0.0,0.0,14.7,67.69,0.0,91.4,32.5,0.0,0.0,0.0,0.371
10.0,1.875,9.4375,6.6875,5.5,90.5,124.0,0,0.0,0.0,14.0,68.56,0.0,40.0,26.7,0.0,0.0,0.0,0.371
9.25,2.125,9.0,6.125,5.75,90.5,122.75,0,0.0,0.0,13.7,69.12,0.0,82.0,24.3,0.0,0.0,0.0,0.371
10.25,1.875,9.3125,5.0,5.5,90.8125,122.75,0,0.0,0.0,13.0,72.6,0.0,94.0,22.1,0.0,0.0,0.0,0.371
10.25,2.125,10.625,6.0,6.25,88.0,123.25,0,0.0,0.0,12.9,69.44,0.0,91.7,22.4,0.0,0.0,0.0,0.371
10.25,2.0625,10.0,4.0,6.125,91.8125,124.25,0,0.0,0.0,12.8,67.97,0.0,80.0,15.8,0.0,0.0,0.0,0.371
9.25,2.8125,9.5625,5.0625,5.875,91.1875,123.75,0,0.0,0.0,12.4,66.05,0.0,78.6,14.3,0.0,0.0,0.0,0.371
10.0,3.3125,9.9375,7.125,5.375,106.75,142.5,0,0.0,0.0,12.5,69.22,0.0,61.4,12.1,37.0,0.1,0.0,0.371
10.25,1.5625,27.875,9.625,5.5,95.9375,150.75,0,0.0,0.0,13.0,81.38,0.0,79.7,16.3,111.0,0.4,1.0,0.371
10.0,1.5625,11.3125,9.8125,6.625,86.1875,125.5,0,0.0,0.0,16.0,65.18,0.0,59.4,14.4,345.0,1.2,3.0,0.371
9.75,2.5625,10.5,14.375,5.125,90.4375,132.75,0,0.0,0.0,16.8,64.02,0.0,25.0,16.8,650.0,2.3,7.0,0.371
9.75,1.25,28.0625,18.3125,6.0,86.375,149.75,0,0.0,0.0,18.1,59.09,0.0,79.0,23.5,339.0,1.2,3.0,0.371
10.25,2.5625,11.375,18.125,5.125,82.8125,130.25,0,0.0,0.0,19.4,57.57,0.0,59.5,21.4,548.0,2.0,5.0,0.371
10.25,3.0625,13.6875,11.0,6.375,75.875,120.25,0,0.0,0.0,19.7,55.05,0.0,80.5,27.4,510.0,1.8,5.0,0.371
38.25,2.25,15.625,11.4375,5.25,88.4375,161.25,0,0.0,0.0,20.4,52.11,0.0,86.5,20.1,1120.0,4.0,10.0,0.371
9.0,3.375,20.1875,12.1875,7.0,82.75,134.5,0,0.0,0.0,21.2,52.19,0.0,89.1,19.8,378.0,1.4,4.0,0.371
9.5,1.8125,9.125,11.4375,5.75,84.875,122.5,0,0.0,0.0,21.3,53.92,0.0,88.4,23.6,343.0,1.2,3.0,0.371
9.0,1.6875,9.5625,12.5625,5.375,86.3125,124.5,0,0.0,0.0,21.1,51.46,0.0,89.1,19.6,236.0,0.8,2.0,0.371
8.5,2.125,30.375,11.0,6.25,85.75,144.0,0,0.0,0.0,21.5,51.03,0.0,88.1,24.5,520.0,1.9,5.0,0.371
9.5,1.6875,9.1875,10.4375,5.5,92.1875,128.5,0,0.0,0.0,20.7,53.36,0.0,89.6,14.2,84.0,0.3,1.0,0.371
9.25,3.044643,9.375,19.035715,8.857142,76.6875,126.24999999999999,0,0.0,0.0,19.2,62.61,0.0,100.0,26.5,46.0,0.2,0.0,0.371
9.0,4.401786,8.9375,27.633928,12.214286,62.8125,125.0,0,0.0,0.0,17.8,72.48,0.0,95.5,24.0,14.0,0.1,0.0,0.371
9.0,5.758929,10.25,36.232143,15.571428,48.1875,125.0,0,0.0,0.0,16.3,79.61,0.0,94.8,22.2,0.0,0.0,0.0,0.371
9.0,7.116071,10.25,44.830357,18.928572,31.375,121.5,0,0.0,0.0,14.9,80.79,0.0,75.0,14.2,0.0,0.0,0.0,0.371
9.25,8.473214,9.8125,53.42857,22.285715,19.0,122.24999899999999,0,0.0,0.0,13.5,81.79,0.0,10.0,15.1,0.0,0.0,0.0,0.679
11.5,9.830358,9.8125,62.026787,25.642857,7.6875,126.500002,0,0.0,0.0,13.0,84.45,0.0,96.0,15.7,0.0,0.0,0.0,0.679
8.5,11.1875,8.75,70.625,29.0,0.0,128.0625,0,0.0,0.0,11.6,86.74,0.0,57.5,13.4,0.0,0.0,0.0,0.679
7.25,12.544642,10.1875,79.22321,32.357143,0.0,141.56249499999998,0,0.0,0.0,11.1,88.31,0.004,56.4,11.3,0.0,0.0,0.0,0.679
9.25,13.901786,9.125,87.82143,35.714287,0.0,155.812503,0,0.0,0.0,10.7,83.51,0.0,62.1,10.9,0.0,0.0,0.0,0.679
9.75,15.258928,10.0625,96.41964,39.07143,0.0,170.56249799999998,0,0.0,0.0,10.2,85.15,0.0,76.4,7.6,0.0,0.0,0.0,0.679
63.0,16.616072,9.25,105.01786,42.42857,32.1875,268.500002,0,0.0,0.0,9.4,89.06,0.0,80.8,9.0,0.0,0.0,0.0,0.679
23.75,17.973215,9.75,113.61607,45.785713,58.375,269.249998,0,0.0,0.0,9.9,90.97,0.0,66.0,12.2,51.0,0.2,1.0,0.679
20.75,19.330357,28.1875,122.21429,49.142857,53.625,293.250004,"G-3A014-info, G-4C012-info-picore, G-2C003, G-4D008, G-3B007, G-3B008-Mécanique & Technologie 1, G-3B001-info, G-2C005-info, G-2A004, G-1B012-info-vie étudiante, G-3D003-info, G-3D006-Construction électrique, G-3D005-ISEE-Informatique, G-2C008, G-2C007, G-2B001-info, G-3D001-AIDA-Zone 1, G-3D001-AIDA-Zone 2, G-5D005-Informatique temps réel, G-2C001, G-2A007-info, G-4A013-Habitat Intelligent, G-4A020-info-mhi",23.0,503.0,12.7,86.03,0.064,10.0,13.9,188.0,0.7,2.0,0.679
17.0,20.6875,9.4375,130.8125,52.5,68.5625,299.0,"G-3A014-info, G-4C012-info-picore, G-2C003, G-4D008, G-3B007, G-3B008-Mécanique & Technologie 1, G-3B001-info, G-2C005-info, G-2A004, G-1B012-info-vie étudiante, G-3D003-info, G-3D006-Construction électrique, G-3D005-ISEE-Informatique, G-2C008, G-2C007, G-2B001-info, G-3D001-AIDA-Zone 1, G-3D001-AIDA-Zone 2, G-5D005-Informatique temps réel, G-2C001, G-2A007-info, G-4A013-Habitat Intelligent, G-4A020-info-mhi",23.0,503.0,15.0,81.82,0.0,30.0,16.4,357.0,1.3,4.0,0.679
15.75,22.044643,24.75,139.41072,55.857143,78.437485,336.24999099999997,"G-2A004, G-3D001-AIDA-Zone 1, G-3D001-AIDA-Zone 2, G-3D005-ISEE-Informatique, G-2B001-info, G-2C005-info, G-3A014-info, G-3B007, G-3B008-Mécanique & Technologie 1, G-1B012-info-vie étudiante, G-3B001-info, G-2C003, G-2A007-info, G-4C012-info-picore, G-3D003-info, G-3D006-Construction électrique, G-5D005-Informatique temps réel, G-4D006, G-2A003, G-4A013-Habitat Intelligent, G-4A020-info-mhi",21.0,473.0,17.1,72.97,0.0,10.0,17.1,598.0,2.2,6.0,0.679
13.0,23.401785,14.5625,148.00893,59.214287,52.3125,310.500002,"G-2A004, G-3D001-AIDA-Zone 1, G-3D001-AIDA-Zone 2, G-3D005-ISEE-Informatique, G-2B001-info, G-2C005-info, G-3A014-info, G-3B007, G-3B008-Mécanique & Technologie 1, G-1B012-info-vie étudiante, G-3B001-info, G-2C003, G-2A007-info, G-4C012-info-picore, G-3D003-info, G-3D006-Construction électrique, G-5D005-Informatique temps réel, G-4D006, G-2A003, G-4A013-Habitat Intelligent, G-4A020-info-mhi, G-1C003",22.0,483.0,18.7,65.67,0.0,1.5,17.7,803.0,2.9,8.0,0.679
17.0,24.758928,10.125,156.60715,62.57143,51.4375,322.50000800000004,"G-0B018-Agora, G-1C004, G-2A005",3.0,264.0,20.0,62.61,0.0,25.0,17.7,301.0,1.1,3.0,0.679
23.75,26.116072,27.3125,165.20535,65.92857,44.4375,352.74999199999996,"G-0B018-Agora, G-1C004, G-1D006, G-2C008, G-4C012-info-picore, G-2B002, G-2C001, G-4A020-info-mhi, G-2C007, G-2B012, G-1B012-info-vie étudiante, G-2A007-info, G-3A014-info, G-1C002-Amphi Coulomb, G-2C003, G-2C004, G-4D006, G-4D008, G-2B001-info, G-1C003, G-3A012-Vibration portique, G-3A012-Vibration poutre, G-3D005-ISEE-Informatique, G-3D001-AIDA-Zone 1, G-3D001-AIDA-Zone 2, G-4D003, G-2B013, G-0B007-Amphi Bergès, G-3B001-info, G-3D003-info, G-3C007-EPTE 2",31.0,1193.0,20.9,59.44,0.0,73.5,18.3,313.0,1.1,3.0,0.679
19.0,27.473215,10.25,173.80357,69.28571,0.0,299.812495,"G-2C008, G-4C012-info-picore, G-2B002, G-2C001, G-4A020-info-mhi, G-2C007, G-2B012, G-1B012-info-vie étudiante, G-2A007-info, G-3A014-info, G-1C002-Amphi Coulomb, G-2C003, G-2C004, G-4D006, G-4D008, G-2B001-info, G-3A012-Vibration portique, G-3A012-Vibration poutre, G-3D005-ISEE-Informatique, G-3D001-AIDA-Zone 1, G-3D001-AIDA-Zone 2, G-4D003, G-2B013, G-0B007-Amphi Bergès, G-3B001-info, G-3D003-info, G-3C007-EPTE 2",27.0,938.0,22.3,54.52,0.0,78.5,19.8,418.0,1.5,4.0,0.679
57.5,28.830357,28.8125,182.40178,72.64286,0.0,370.18749699999995,"G-4D006, G-4D008, G-3D005-ISEE-Informatique, G-3D001-AIDA-Zone 1, G-3D001-AIDA-Zone 2, G-3C007-EPTE 2, G-2B001-info, G-4A020-info-mhi, G-1B012-info-vie étudiante, G-4C012-info-picore, G-3A014-info, G-3A012-Vibration portique, G-3A012-Vibration poutre, G-2A007-info",14.0,278.0,24.2,46.66,0.0,25.9,18.5,988.0,3.6,10.0,0.679
8.0,30.1875,15.5,191.0,76.0,0.0,320.6875,"G-4D006, G-4D008, G-3D005-ISEE-Informatique, G-3D001-AIDA-Zone 1, G-3D001-AIDA-Zone 2, G-3C007-EPTE 2, G-2B001-info, G-4A020-info-mhi, G-1B012-info-vie étudiante, G-4C012-info-picore, G-3A014-info, G-3A012-Vibration portique, G-3A012-Vibration poutre, G-2A007-info, G-2C002, G-3B001-info, G-3D003-info, G-2B013",18.0,386.0,24.1,46.55,0.0,18.9,13.3,195.0,0.7,2.0,0.679
7.25,32.375,20.5,189.25,72.0,0.0,321.375,"G-2C002, G-3B001-info, G-3D003-info, G-2B013",4.0,108.0,24.5,42.66,0.0,22.2,22.2,183.0,0.7,2.0,0.679
7.25,32.0625,24.3125,186.0625,70.125,0.0,319.8125,"G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3",3.0,90.0,24.6,41.7,0.0,30.0,13.5,100.0,0.4,1.0,0.679
7.0,25.0,9.25,182.375,69.125,0.0,292.75,"G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3",3.0,90.0,23.2,45.34,0.0,65.0,25.9,111.0,0.4,1.0,0.679
7.5,16.0625,10.25,179.625,62.0,0.0,275.4375,0,0.0,0.0,23.0,50.26,0.0,90.0,26.4,65.0,0.2,1.0,0.679
6.75,9.125,8.8125,177.8125,55.0,0.0,257.5,0,0.0,0.0,18.7,65.8,0.0,22.2,25.6,20.0,0.1,0.0,0.679
6.75,8.25,10.1875,174.75,34.625,0.0,234.5625,0,0.0,0.0,17.0,69.44,0.0,33.7,29.5,0.0,0.0,0.0,0.679
7.0,4.375,8.625,175.0,6.875,0.0,201.875,0,0.0,0.0,15.3,76.5,0.0,80.0,21.5,0.0,0.0,0.0,0.679
7.0,4.5,9.6875,174.5625,6.25,0.0,202.0,0,0.0,0.0,14.7,76.68,0.0,0.0,17.5,0.0,0.0,0.0,0.669
7.5,4.25,9.5,176.0,6.375,0.0,203.625,0,0.0,0.0,13.8,78.44,0.0,0.0,14.7,0.0,0.0,0.0,0.669
7.25,4.125,9.6875,173.1875,5.875,0.0,200.125,0,0.0,0.0,13.1,83.07,0.0,2.6,14.6,0.0,0.0,0.0,0.669
7.25,4.25,9.25,173.75,5.875,0.0,200.375,0,0.0,0.0,12.4,83.13,0.0,10.0,11.9,0.0,0.0,0.0,0.669
6.5,4.3125,9.6875,174.375,8.875,0.0,203.75,0,0.0,0.0,11.9,85.6,0.0,10.0,11.7,0.0,0.0,0.0,0.669
8.0,5.75,8.5,175.9375,28.125,0.0,226.3125,0,0.0,0.0,11.3,86.72,0.0,30.0,11.2,0.0,0.0,0.0,0.669
104.0,10.4375,9.4375,175.875,66.375,0.0,366.125,0,0.0,0.0,10.7,90.68,0.0,10.0,9.8,0.0,0.0,0.0,0.669
19.5,13.8125,9.875,100.21875,73.625,42.46875,259.5,G-0B018-Agora,1.0,221.0,10.6,96.14,0.0,30.0,12.4,60.0,0.2,1.0,0.669
17.5,17.1875,9.5625,24.5625,80.875,153.8125,303.5,"G-0B018-Agora, G-2A005, G-2B001-info, G-3B005a-Canal à surface libre, G-3A010-CAPRES, G-3A010-Mécanique des sols, G-1D003-Salle du Conseil, G-3A007-Hydrobiologie, G-4A020-info-mhi, G-4C012-info-picore, G-3B001-info, G-2C005-info, G-2B002, G-2C008, G-3D003-info, G-4D006, G-3A014-info, G-2C001, G-2C002",19.0,620.0,13.4,92.72,0.0,30.0,14.5,183.0,0.7,2.0,0.669
19.0,21.4375,26.8125,32.3125,84.25,148.6875,332.5,"G-0B018-Agora, G-2A005, G-2B001-info, G-3B005a-Canal à surface libre, G-3A010-CAPRES, G-3A010-Mécanique des sols, G-1D003-Salle du Conseil, G-3A007-Hydrobiologie, G-4A020-info-mhi, G-4C012-info-picore, G-3B001-info, G-2C005-info, G-2B002, G-2C008, G-3D003-info, G-4D006, G-3A014-info, G-2C001, G-2C002, G-2B013, G-2A004, G-2B012, G-0B007-Amphi Bergès",23.0,871.0,17.0,75.06,0.0,10.0,16.2,341.0,1.2,3.0,0.669
16.5,27.9375,10.625,41.3125,89.75,139.875,326.0,"G-0B018-Agora, G-2A005, G-2B001-info, G-3B005a-Canal à surface libre, G-3A010-CAPRES, G-3A010-Mécanique des sols, G-1D003-Salle du Conseil, G-3A007-Hydrobiologie, G-2B013, G-1C003, G-1C004, G-4C012-info-picore, G-4A020-info-mhi, G-2A003, G-2C004, G-2C001, G-3A014-info, G-2C005-info, G-2C008, G-2A007-info, G-2C006, G-3D003-info, G-4D008, G-2C002, G-2C007, G-3B001-info",26.0,900.0,19.5,68.68,0.0,10.0,16.5,605.0,2.2,6.0,0.669
13.25,30.625,32.75,44.5625,86.25,119.8125,327.25,"G-0B018-Agora, G-2A005, G-2B001-info, G-3B005a-Canal à surface libre, G-3A010-CAPRES, G-3A010-Mécanique des sols, G-1D003-Salle du Conseil, G-3A007-Hydrobiologie, G-2B013, G-1C003, G-1C004, G-4C012-info-picore, G-4A020-info-mhi, G-2A003, G-2C004, G-2C001, G-3A014-info, G-2C005-info, G-2C008, G-2A007-info, G-2C006, G-3D003-info, G-4D008, G-2C002, G-2C007, G-3B001-info",26.0,900.0,21.0,61.56,0.0,30.0,17.6,791.0,2.8,8.0,0.669
18.0,31.875,9.9375,32.875,89.0,137.8125,319.5,"G-0B018-Agora, G-2A005, G-1C003, G-0D006-Salle des forums, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3, G-1C004",8.0,464.0,22.2,59.33,0.0,50.0,20.9,912.0,3.3,9.0,0.669
23.5,33.5625,28.25,31.0625,88.5,142.625,347.5,"G-0B018-Agora, G-2A005, G-1C003, G-1C002-Amphi Coulomb, G-3D001-AIDA-Zone 1, G-3D001-AIDA-Zone 2, G-1B012-info-vie étudiante, G-4A020-info-mhi, G-2C002, G-2C001, G-2B009, G-2A003, G-2C008, G-2C007, G-2B010, G-3B001-info, G-2A006, G-2C004, G-2C003, G-2C006, G-1A002-Amphi Ampère, G-2B013, G-4D003, G-4D008, G-2B002, G-4D006, G-2A004, G-2B012",28.0,1505.0,24.1,49.38,0.0,60.0,17.4,1005.0,3.6,10.0,0.669
19.0,35.4375,20.5625,33.0625,88.5,108.9375,305.5,"G-0B018-Agora, G-2A005, G-1C003, G-1C002-Amphi Coulomb, G-3D001-AIDA-Zone 1, G-3D001-AIDA-Zone 2, G-1B012-info-vie étudiante, G-4A020-info-mhi, G-2C002, G-2C001, G-2B009, G-2A003, G-2C008, G-2C007, G-2B010, G-3B001-info, G-2A006, G-2C004, G-2C003, G-2C006, G-1A002-Amphi Ampère, G-2B013, G-4D003, G-4D008, G-2B002, G-4D006, G-2A004, G-2B012, G-1C004",29.0,1519.0,25.9,37.78,0.0,80.0,19.7,722.0,2.6,7.0,0.669
