Date,Hour,Location,Duration,Capacity
2023-02-22,13:00,"G-3A010-CAPRES, G-3A010-Mécanique des sols, G-3B008-Mécanique & Technologie 1, G-3A012-Enveloppe épaisse, G-4D009-Projet, G-0B015-FABLAB Ense3, G-1B004, G-4D010-Projet, G-1B003, G-3B007, G-1B005, G-2B009, G-2B010, G-2C006, G-3B001-info, G-2A007-info, G-3A014-info, G-4C012-info-picore, G-4D005-Projet, G-4D001-Projet, G-4D011-FABLAB Ense3, G-4D006 TD-info, G-2B002, G-2A005, G-4D003, G-2C002, G-2A004, G-1B016-Projet-Vie étudiante, G-1B002, G-0B007-Amphi Bergès, G-4D013-FABLAB Ense3, G-4D007-Projet, G-2A006, G-2B012, G-2B013, G-1B012-info-vie étudiante, G-2C003, G-1C002-Amphi Coulomb, G-2B001-info, G-0D006-Salle des forums, G-4D008 TD-info, G-1A002-Amphi Ampère, G-2C001, G-3D001-AIDA-Zone 1, G-3D001-AIDA-Zone 2, G-2A003, G-2C004, G-2C008, G-3D006-Construction électrique",49,1820
2023-02-22,14:00,"G-3A010-CAPRES, G-3A010-Mécanique des sols, G-3B008-Mécanique & Technologie 1, G-3A012-Enveloppe épaisse, G-4D009-Projet, G-0B015-FABLAB Ense3, G-1B004, G-4D010-Projet, G-1B003, G-3B007, G-1B005, G-2B009, G-2B010, G-2C006, G-3B001-info, G-2A007-info, G-3A014-info, G-4C012-info-picore, G-4D005-Projet, G-4D001-Projet, G-4D011-FABLAB Ense3, G-4D006 TD-info, G-2B002, G-2A005, G-4D003, G-2C002, G-2A004, G-1B016-Projet-Vie étudiante, G-1B002, G-0B007-Amphi Bergès, G-4D013-FABLAB Ense3, G-4D007-Projet, G-2A006, G-2B012, G-2B013, G-1B012-info-vie étudiante, G-2C003, G-1C002-Amphi Coulomb, G-2B001-info, G-0D006-Salle des forums, G-4D008 TD-info, G-1A002-Amphi Ampère, G-2C001, G-3D001-AIDA-Zone 1, G-3D001-AIDA-Zone 2, G-2A003, G-2C004, G-2C008, G-3D006-Construction électrique, G-1C003",50,1830
2023-02-22,15:00,"G-3A010-CAPRES, G-3A010-Mécanique des sols, G-3B008-Mécanique & Technologie 1, G-3A012-Enveloppe épaisse, G-4D009-Projet, G-0B015-FABLAB Ense3, G-1B004, G-4D010-Projet, G-1B003, G-3B007, G-1B005, G-2B009, G-2B010, G-2C006, G-3B001-info, G-2A007-info, G-3A014-info, G-4C012-info-picore, G-4D005-Projet, G-4D001-Projet, G-4D011-FABLAB Ense3, G-4D006 TD-info, G-2B002, G-2A005, G-4D003, G-2C002, G-2A004, G-1B016-Projet-Vie étudiante, G-1B002, G-0B007-Amphi Bergès, G-4D013-FABLAB Ense3, G-4D007-Projet, G-2B012, G-2B013, G-1B012-info-vie étudiante, G-2C003, G-3D001-AIDA-Zone 1, G-3D001-AIDA-Zone 2, G-1C004, G-2A006, G-1C002-Amphi Coulomb, G-1A002-Amphi Ampère, G-4D008 TD-info, G-2A003, G-2B001-info",45,1610
2023-02-22,16:00,"G-3A010-CAPRES, G-3A010-Mécanique des sols, G-3B008-Mécanique & Technologie 1, G-3A012-Enveloppe épaisse, G-4D009-Projet, G-0B015-FABLAB Ense3, G-1B004, G-4D010-Projet, G-1B003, G-3B007, G-1B005, G-2B009, G-2B010, G-2C006, G-3B001-info, G-2A007-info, G-3A014-info, G-4C012-info-picore, G-4D005-Projet, G-4D001-Projet, G-4D011-FABLAB Ense3, G-4D006 TD-info, G-2B002, G-2A005, G-4D003, G-2C002, G-2A004, G-1B016-Projet-Vie étudiante, G-1B002, G-0B007-Amphi Bergès, G-4D013-FABLAB Ense3, G-4D007-Projet, G-2B012, G-2B013, G-1B012-info-vie étudiante, G-2C003, G-3D001-AIDA-Zone 1, G-3D001-AIDA-Zone 2, G-2A006, G-1C002-Amphi Coulomb, G-1A002-Amphi Ampère, G-4D008 TD-info, G-2A003, G-2B001-info, G-1C004",45,1610
2023-02-22,17:00,"G-3A010-CAPRES, G-3A010-Mécanique des sols, G-2C003, G-1C004",4,60
2023-02-22,18:00,"G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3",3,90
2023-02-22,19:00,"G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3",3,90
2023-02-23,08:00,"G-2B010, G-2C006, G-5D003-Electronique & instrumentation associée, G-2A006, G-4D001-Projet, G-2B009, G-3D006-Construction électrique, G-2C004, G-2C003, G-1A002-Amphi Ampère, G-3A014-info, G-3B008-Mécanique & Technologie 1, G-2A007-info, G-2A003, G-2B002",15,758
2023-02-23,09:00,"G-2B010, G-2C006, G-5D003-Electronique & instrumentation associée, G-2A006, G-4D001-Projet, G-2B009, G-3D006-Construction électrique, G-2C004, G-2C003, G-1A002-Amphi Ampère, G-3A014-info, G-3B008-Mécanique & Technologie 1, G-2A007-info, G-2A003, G-2B002, G-1C003",16,768
2023-02-23,10:00,"G-5D003-Electronique & instrumentation associée, G-4D001-Projet, G-1C003, G-1C004, G-2A006, G-2B009, G-2C006, G-2B010, G-1A002-Amphi Ampère, G-2A003, G-2C003, G-2A007-info, G-3D003-info, G-3A014-info, G-3B008-Mécanique & Technologie 1, G-3B001-info, G-2B001-info, G-4A020-info-mhi",18,766
2023-02-23,11:00,"G-5D003-Electronique & instrumentation associée, G-4D001-Projet, G-1C003, G-1C004, G-2A006, G-2B009, G-2C006, G-2B010, G-1A002-Amphi Ampère, G-2A003, G-2C003, G-2A007-info, G-3D003-info, G-3A014-info, G-3B008-Mécanique & Technologie 1, G-3B001-info, G-2B001-info, G-4A020-info-mhi",18,766
2023-02-23,12:00,"G-4D001-Projet, G-1C002-Amphi Coulomb",2,162
2023-02-23,13:00,"G-4D001-Projet, G-1C003, G-2A006, G-1B016-Projet-Vie étudiante, G-0B018-Agora, G-2B012, G-2B013, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3, G-2C007, G-2C008, G-1D003-Salle du Conseil",13,607
2023-02-23,14:00,"G-4D001-Projet, G-1C003, G-2A006, G-1B016-Projet-Vie étudiante, G-0B018-Agora, G-2B012, G-2B013, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3, G-2C007, G-2C008, G-1D003-Salle du Conseil",13,607
2023-02-23,15:00,"G-4D001-Projet, G-1C003, G-2A006, G-1B016-Projet-Vie étudiante, G-0B018-Agora, G-2B012, G-2B013, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3, G-0B007-Amphi Bergès",11,645
2023-02-23,16:00,"G-4D001-Projet, G-2A006, G-1B016-Projet-Vie étudiante, G-0B018-Agora, G-2B012, G-2B013, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3, G-0B007-Amphi Bergès, G-2A005, G-1C002-Amphi Coulomb, G-2A004, G-2C008",14,879
2023-02-23,17:00,"G-4D001-Projet, G-2A006, G-1B016-Projet-Vie étudiante, G-0B018-Agora, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3, G-0B007-Amphi Bergès, G-2A005, G-1C002-Amphi Coulomb, G-2A004, G-2C008, G-0D006-Salle des forums",13,907
2023-02-23,18:00,"G-2A006, G-1B016-Projet-Vie étudiante, G-0B018-Agora, G-0D006-Salle des forums, G-1C002-Amphi Coulomb",5,561
2023-02-23,19:00,G-1C002-Amphi Coulomb,1,150
2023-02-24,08:00,"G-2C002, G-2A006, G-2B013, G-2C007, G-2C003, G-2B012, G-3B012-DébitVisu, G-3B012-Déversoir, G-3B012-Perte de charge linéaire, G-3B012-Pompes, G-3B012-Transition laminaire turbulent, G-3B012-Vase de Mariotte, G-3B012-Venturi, G-3B013-Jet sur plaque, G-3C011-Conduction 1&2, G-2C004, G-3D005-ISEE-Informatique, G-5D003-Electronique & instrumentation associée, G-4D003, G-2B002, G-4D001-Projet",21,556
2023-02-24,09:00,"G-2C002, G-2A006, G-2B013, G-2C007, G-2C003, G-2B012, G-3B012-DébitVisu, G-3B012-Déversoir, G-3B012-Perte de charge linéaire, G-3B012-Pompes, G-3B012-Transition laminaire turbulent, G-3B012-Vase de Mariotte, G-3B012-Venturi, G-3B013-Jet sur plaque, G-3C011-Conduction 1&2, G-2C004, G-3D005-ISEE-Informatique, G-5D003-Electronique & instrumentation associée, G-4D003, G-2B002, G-4D001-Projet",21,556
2023-02-24,10:00,"G-3B012-DébitVisu, G-3B012-Déversoir, G-3B012-Perte de charge linéaire, G-3B012-Pompes, G-3B012-Transition laminaire turbulent, G-3B012-Vase de Mariotte, G-3B012-Venturi, G-3B013-Jet sur plaque, G-3C011-Conduction 1&2, G-3D005-ISEE-Informatique, G-5D003-Electronique & instrumentation associée, G-4D001-Projet, G-2C002, G-2C004, G-2B013, G-2B012, G-2C007, G-2A006, G-2C003, G-4D008 TD-info, G-1A002-Amphi Ampère, G-2C001, G-4D006 TD-info, G-4D003, G-2B002, G-2C008",26,848
2023-02-24,11:00,"G-3B012-DébitVisu, G-3B012-Déversoir, G-3B012-Perte de charge linéaire, G-3B012-Pompes, G-3B012-Transition laminaire turbulent, G-3B012-Vase de Mariotte, G-3B012-Venturi, G-3B013-Jet sur plaque, G-3C011-Conduction 1&2, G-3D005-ISEE-Informatique, G-5D003-Electronique & instrumentation associée, G-4D001-Projet, G-2C002, G-2C004, G-2B013, G-2B012, G-2C007, G-2A006, G-2C003, G-4D008 TD-info, G-1A002-Amphi Ampère, G-2C001, G-4D006 TD-info, G-4D003, G-2B002, G-2C008",26,848
2023-02-24,12:00,G-4D001-Projet,1,12
2023-02-24,13:00,"G-2C006, G-1B016-Projet-Vie étudiante, G-1D003-Salle du Conseil, G-4D001-Projet, G-1A002-Amphi Ampère, G-2B010, G-3B001-info, G-2B009, G-5D005-Informatique temps réel, G-2C005-info, G-3B012-DébitVisu, G-3B012-Déversoir, G-3B012-Perte de charge linéaire, G-3B012-Pompes, G-3B012-Transition laminaire turbulent, G-3B012-Vase de Mariotte, G-3B012-Venturi, G-3B013-Jet sur plaque, G-3C011-Conduction 1&2, G-5D003-Electronique & instrumentation associée, G-1C002-Amphi Coulomb, G-0B007-Amphi Bergès, G-2A006",23,1044
2023-02-24,14:00,"G-2C006, G-1B016-Projet-Vie étudiante, G-1D003-Salle du Conseil, G-4D001-Projet, G-1A002-Amphi Ampère, G-2B010, G-3B001-info, G-2B009, G-5D005-Informatique temps réel, G-2C005-info, G-3B012-DébitVisu, G-3B012-Déversoir, G-3B012-Perte de charge linéaire, G-3B012-Pompes, G-3B012-Transition laminaire turbulent, G-3B012-Vase de Mariotte, G-3B012-Venturi, G-3B013-Jet sur plaque, G-3C011-Conduction 1&2, G-5D003-Electronique & instrumentation associée, G-1C002-Amphi Coulomb, G-0B007-Amphi Bergès, G-2A006",23,1044
2023-02-24,15:00,"G-2C006, G-1B016-Projet-Vie étudiante, G-1D003-Salle du Conseil, G-4D001-Projet, G-3B012-DébitVisu, G-3B012-Déversoir, G-3B012-Perte de charge linéaire, G-3B012-Pompes, G-3B012-Transition laminaire turbulent, G-3B012-Vase de Mariotte, G-3B012-Venturi, G-3B013-Jet sur plaque, G-3C011-Conduction 1&2, G-5D003-Electronique & instrumentation associée, G-1A002-Amphi Ampère, G-3B001-info, G-1C002-Amphi Coulomb, G-2B010, G-2A003, G-4D008 TD-info, G-4D003, G-2B013",22,888
2023-02-24,16:00,"G-2C006, G-1B016-Projet-Vie étudiante, G-1D003-Salle du Conseil, G-4D001-Projet, G-3B012-DébitVisu, G-3B012-Déversoir, G-3B012-Perte de charge linéaire, G-3B012-Pompes, G-3B012-Transition laminaire turbulent, G-3B012-Vase de Mariotte, G-3B012-Venturi, G-3B013-Jet sur plaque, G-3C011-Conduction 1&2, G-5D003-Electronique & instrumentation associée, G-1A002-Amphi Ampère, G-3B001-info, G-1C002-Amphi Coulomb, G-2B010, G-2A003, G-4D008 TD-info, G-4D003, G-0B007-Amphi Bergès, G-2B013, G-2A006",24,1118
2023-02-24,17:00,"G-2C006, G-1B016-Projet-Vie étudiante, G-1D003-Salle du Conseil, G-4D001-Projet, G-0B007-Amphi Bergès, G-2A006",6,372
2023-02-24,18:00,"G-2C006, G-1B016-Projet-Vie étudiante, G-1D003-Salle du Conseil",3,130
2023-02-27,08:00,"G-2A005, G-2C001, G-0B018-Agora, G-2A006, G-2C004, G-2C002, G-2C003, G-2B009, G-2A003, G-1C002-Amphi Coulomb, G-1A002-Amphi Ampère, G-2C006, G-0B007-Amphi Bergès, G-2B010",14,1244
2023-02-27,09:00,"G-2A005, G-2C001, G-0B018-Agora, G-2A006, G-2C004, G-2C002, G-2C003, G-2B009, G-2A003, G-1C002-Amphi Coulomb, G-1A002-Amphi Ampère, G-2C006, G-0B007-Amphi Bergès, G-2B010, G-1D003-Salle du Conseil",15,1284
2023-02-27,10:00,"G-2A005, G-2C001, G-0B018-Agora, G-1D003-Salle du Conseil, G-2B009, G-2C004, G-2C002, G-2C003, G-2A003, G-2A006, G-1A002-Amphi Ampère, G-4D003, G-2B012, G-2A007-info, G-1C002-Amphi Coulomb, G-2B013, G-2C007, G-4D006 TD-info, G-2B002",19,1210
2023-02-27,11:00,"G-2A005, G-2C001, G-0B018-Agora, G-1D003-Salle du Conseil, G-2B009, G-2C004, G-2C002, G-2C003, G-2A003, G-2A006, G-1A002-Amphi Ampère, G-4D003, G-2B012, G-2A007-info, G-1C002-Amphi Coulomb, G-2B013, G-2C007, G-4D006 TD-info, G-2B002",19,1210
2023-02-27,13:00,"G-2A004, G-1C003, G-2A003, G-2C007, G-4D008 TD-info, G-4D003, G-2B012, G-2C006, G-3B001-info, G-2C008, G-2C004, G-2C003, G-2B002, G-5D003-Electronique & instrumentation associée, G-2B013, G-3D003-info, G-2A006, G-2A007-info, G-0B007-Amphi Bergès, G-3A014-info, G-1C002-Amphi Coulomb, G-2B009",22,1075
2023-02-27,14:00,"G-2A004, G-1C003, G-2A003, G-2C007, G-4D008 TD-info, G-4D003, G-2B012, G-2C006, G-3B001-info, G-2C008, G-2C004, G-2C003, G-2B002, G-5D003-Electronique & instrumentation associée, G-2B013, G-3D003-info, G-2A006, G-2A007-info, G-0B007-Amphi Bergès, G-3A014-info, G-1C002-Amphi Coulomb, G-2B009",22,1075
2023-02-27,15:00,"G-2A004, G-4D003, G-5D003-Electronique & instrumentation associée, G-2B013, G-3B001-info, G-2B010, G-2C006, G-2A006, G-4D008 TD-info",9,411
2023-02-27,16:00,"G-2A004, G-4D003, G-5D003-Electronique & instrumentation associée, G-2B013, G-3B001-info, G-2B010, G-2C006, G-2A006, G-4D008 TD-info, G-2A003, G-0B007-Amphi Bergès, G-3D006-Construction électrique, G-1C002-Amphi Coulomb",13,807
2023-02-27,17:00,"G-2A004, G-2A006, G-2A003, G-0B007-Amphi Bergès, G-3D006-Construction électrique, G-1C002-Amphi Coulomb",6,505
2023-02-27,18:00,"G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3",3,90
2023-02-27,19:00,"G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3",3,90
2023-02-28,07:00,G-0D006-Salle des forums,1,100
2023-02-28,08:00,"G-0D006-Salle des forums, G-3B012-Canal à surface libre, G-2C006, G-2A006, G-1C004, G-5D003-Electronique & instrumentation associée, G-2B010, G-2A003, G-2C002, G-4D003, G-2C008, G-2C004, G-2C001, G-2B013, G-2C007, G-3A010-Mécanique des sols, G-2B012, G-3B007-Démontage variateur à courroie, G-3B007-Démontage moteur thermique, G-3B007-Démontage transmission hybride, G-3B007-Démontage boîte de vitesse, G-3B007",22,839
2023-02-28,09:00,"G-0D006-Salle des forums, G-3B012-Canal à surface libre, G-2C006, G-2A006, G-1C004, G-5D003-Electronique & instrumentation associée, G-2B010, G-2A003, G-2C002, G-4D003, G-2C008, G-2C004, G-2C001, G-2B013, G-2C007, G-3A010-Mécanique des sols, G-2B012, G-3B007-Démontage variateur à courroie, G-3B007-Démontage moteur thermique, G-3B007-Démontage transmission hybride, G-3B007-Démontage boîte de vitesse, G-3B007",22,839
2023-02-28,10:00,"G-0D006-Salle des forums, G-3B012-Canal à surface libre, G-1C004, G-5D003-Electronique & instrumentation associée, G-3A010-Mécanique des sols, G-3B007-Démontage variateur à courroie, G-3B007-Démontage moteur thermique, G-3B007-Démontage transmission hybride, G-3B007-Démontage boîte de vitesse, G-3B007, G-2C006, G-2B010, G-2B001-info, G-4A020-info-mhi, G-4D003, G-2C002, G-2B002, G-2B013, G-2C008, G-2C007, G-2C004, G-4C012-info-picore, G-2B012, G-2C003",24,769
2023-02-28,11:00,"G-0D006-Salle des forums, G-3B012-Canal à surface libre, G-1C004, G-5D003-Electronique & instrumentation associée, G-3A010-Mécanique des sols, G-2C006, G-2B010, G-2B001-info, G-4A020-info-mhi, G-4D003, G-2C002, G-2B002, G-2B013, G-2C008, G-2C007, G-2C004, G-4C012-info-picore, G-2B012, G-2C003, G-1C003",20,699
2023-02-28,12:00,"G-0D006-Salle des forums, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3",4,190
2023-02-28,13:00,"G-0D006-Salle des forums, G-2B001-info, G-1C004, G-2B010, G-2A006, G-5D003-Electronique & instrumentation associée, G-2C006, G-3D003-info, G-2B012, G-2C007, G-3B008-Mécanique & Technologie 1, G-3A014-info, G-2B002, G-2C008, G-2A003, G-2C004, G-4D003, G-3B007-Démontage variateur à courroie, G-3B007-Démontage transmission hybride, G-3B007, G-3B007-Démontage moteur thermique, G-3B007-Démontage boîte de vitesse, G-2C001",23,852
2023-02-28,14:00,"G-0D006-Salle des forums, G-2B001-info, G-2B010, G-2A006, G-5D003-Electronique & instrumentation associée, G-2C006, G-3D003-info, G-2B012, G-2C007, G-3B008-Mécanique & Technologie 1, G-3A014-info, G-2B002, G-2C008, G-2A003, G-2C004, G-4D003, G-3B007-Démontage variateur à courroie, G-3B007-Démontage transmission hybride, G-3B007, G-3B007-Démontage moteur thermique, G-3B007-Démontage boîte de vitesse, G-2C001, G-1C003, G-1C004",24,862
2023-02-28,15:00,"G-0D006-Salle des forums, G-2B001-info, G-5D003-Electronique & instrumentation associée, G-3B007-Démontage variateur à courroie, G-3B007-Démontage transmission hybride, G-3B007, G-3B007-Démontage moteur thermique, G-3B007-Démontage boîte de vitesse, G-3D003-info, G-2B010, G-2A006",11,392
2023-02-28,16:00,"G-0D006-Salle des forums, G-2B001-info, G-5D003-Electronique & instrumentation associée, G-3D003-info, G-2B010, G-2A006, G-2A005, G-4D006 TD-info, G-2C004, G-4D003, G-1A002-Amphi Ampère, G-3B008-Mécanique & Technologie 1, G-3A014-info",13,631
2023-02-28,17:00,"G-0D006-Salle des forums, G-2B001-info, G-2A005, G-4D006 TD-info, G-2C004, G-4D003, G-1A002-Amphi Ampère, G-3B008-Mécanique & Technologie 1, G-3A014-info",9,437
2023-02-28,18:00,"G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3, G-2A005, G-2A004",5,148
2023-02-28,19:00,"G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3, G-2A005, G-2A004",5,148
2023-03-01,07:00,G-0B018-Agora,1,221
2023-03-01,08:00,"G-0B018-Agora, G-2A006, G-1C003, G-1C002-Amphi Coulomb, G-3B008-Mécanique & Technologie 1, G-3A012-Enveloppe épaisse, G-4D009-Projet, G-1B004, G-4D010-Projet, G-1B003, G-3B007, G-2A003, G-1B005, G-3B001-info, G-2A007-info, G-3A014-info, G-4C012-info-picore, G-4D005-Projet, G-4D001-Projet, G-2C002, G-4D006 TD-info, G-2A005, G-2B002, G-4D003, G-1B016-Projet-Vie étudiante, G-1B002, G-0B007-Amphi Bergès, G-4D007-Projet",28,1096
2023-03-01,09:00,"G-0B018-Agora, G-2A006, G-1C003, G-3B008-Mécanique & Technologie 1, G-3A012-Enveloppe épaisse, G-4D009-Projet, G-1B004, G-4D010-Projet, G-1B003, G-3B007, G-2A003, G-1B005, G-3B001-info, G-2A007-info, G-3A014-info, G-4C012-info-picore, G-4D005-Projet, G-4D001-Projet, G-2C002, G-4D006 TD-info, G-2A005, G-2B002, G-4D003, G-1B016-Projet-Vie étudiante, G-1B002, G-0B007-Amphi Bergès, G-4D007-Projet, G-2C005-info, G-3D003-info",29,982
2023-03-01,10:00,"G-1C003, G-3B008-Mécanique & Technologie 1, G-3A012-Enveloppe épaisse, G-4D009-Projet, G-1B004, G-4D010-Projet, G-1B003, G-3B007, G-2A003, G-1B005, G-3B001-info, G-2A007-info, G-3A014-info, G-4C012-info-picore, G-4D005-Projet, G-4D001-Projet, G-2C002, G-4D006 TD-info, G-2A005, G-2B002, G-4D003, G-1B016-Projet-Vie étudiante, G-1B002, G-0B007-Amphi Bergès, G-4D007-Projet, G-2A006",26,725
2023-03-01,11:00,"G-1C003, G-3B008-Mécanique & Technologie 1, G-3A012-Enveloppe épaisse, G-4D009-Projet, G-1B004, G-4D010-Projet, G-1B003, G-3B007, G-2A003, G-1B005, G-3B001-info, G-2A007-info, G-3A014-info, G-4C012-info-picore, G-4D005-Projet, G-4D001-Projet, G-2C002, G-4D006 TD-info, G-2A005, G-2B002, G-4D003, G-1B016-Projet-Vie étudiante, G-1B002, G-0B007-Amphi Bergès, G-4D007-Projet, G-2A006, G-2C005-info, G-3D003-info",28,761
2023-03-01,12:00,"G-1C003, G-3B008-Mécanique & Technologie 1, G-3A012-Enveloppe épaisse, G-4D009-Projet, G-1B004, G-4D010-Projet, G-1B003, G-3B007, G-2A003, G-1B005, G-3B001-info, G-2A007-info, G-3A014-info, G-4C012-info-picore, G-4D005-Projet, G-4D001-Projet, G-2C002, G-4D006 TD-info, G-2A005, G-2B002, G-4D003, G-1B016-Projet-Vie étudiante, G-1B002, G-0B007-Amphi Bergès, G-4D007-Projet, G-1C004",26,659
2023-03-01,13:00,"G-1C003, G-3B008-Mécanique & Technologie 1, G-3A012-Enveloppe épaisse, G-4D009-Projet, G-1B004, G-4D010-Projet, G-1B003, G-3B007, G-2A003, G-1B005, G-3B001-info, G-2A007-info, G-3A014-info, G-4C012-info-picore, G-4D005-Projet, G-4D001-Projet, G-2C002, G-4D006 TD-info, G-2A005, G-2B002, G-4D003, G-1B016-Projet-Vie étudiante, G-1B002, G-0B007-Amphi Bergès, G-4D007-Projet, G-2B001-info, G-3D003-info, G-5D003-Electronique & instrumentation associée, G-4D008 TD-info, G-4A020-info-mhi, G-3D001-AIDA-Zone 1, G-3D001-AIDA-Zone 2, G-2C005-info, G-1C002-Amphi Coulomb, G-2A006, G-3D006-Construction électrique, G-3A010-Mécanique des sols",37,1052
2023-03-01,14:00,"G-1C003, G-3B008-Mécanique & Technologie 1, G-3A012-Enveloppe épaisse, G-4D009-Projet, G-1B004, G-4D010-Projet, G-1B003, G-3B007, G-2A003, G-1B005, G-3B001-info, G-2A007-info, G-3A014-info, G-4C012-info-picore, G-4D005-Projet, G-4D001-Projet, G-2C002, G-4D006 TD-info, G-2A005, G-2B002, G-4D003, G-1B016-Projet-Vie étudiante, G-1B002, G-0B007-Amphi Bergès, G-4D007-Projet, G-2B001-info, G-3D003-info, G-5D003-Electronique & instrumentation associée, G-4D008 TD-info, G-4A020-info-mhi, G-3D001-AIDA-Zone 1, G-3D001-AIDA-Zone 2, G-2C005-info, G-1C002-Amphi Coulomb, G-2A006, G-3D006-Construction électrique, G-3A010-Mécanique des sols",37,1052
2023-03-01,15:00,"G-1C003, G-3B008-Mécanique & Technologie 1, G-3A012-Enveloppe épaisse, G-4D009-Projet, G-1B004, G-4D010-Projet, G-1B003, G-3B007, G-2A003, G-1B005, G-3B001-info, G-2A007-info, G-3A014-info, G-4C012-info-picore, G-4D005-Projet, G-4D001-Projet, G-2C002, G-4D006 TD-info, G-2A005, G-2B002, G-4D003, G-1B016-Projet-Vie étudiante, G-1B002, G-0B007-Amphi Bergès, G-4D007-Projet, G-2B001-info, G-5D003-Electronique & instrumentation associée, G-3D001-AIDA-Zone 1, G-3D001-AIDA-Zone 2, G-3A010-Mécanique des sols, G-4D008 TD-info, G-2C005-info, G-4A020-info-mhi, G-3D003-info",34,806
2023-03-01,16:00,"G-1C003, G-3B008-Mécanique & Technologie 1, G-3A012-Enveloppe épaisse, G-4D009-Projet, G-1B004, G-4D010-Projet, G-1B003, G-3B007, G-2A003, G-1B005, G-3B001-info, G-2A007-info, G-3A014-info, G-4C012-info-picore, G-4D005-Projet, G-4D001-Projet, G-2C002, G-4D006 TD-info, G-2A005, G-2B002, G-4D003, G-1B016-Projet-Vie étudiante, G-1B002, G-0B007-Amphi Bergès, G-4D007-Projet, G-2B001-info, G-5D003-Electronique & instrumentation associée, G-3D001-AIDA-Zone 1, G-3D001-AIDA-Zone 2, G-3A010-Mécanique des sols, G-4D008 TD-info, G-2C005-info, G-4A020-info-mhi, G-3D003-info, G-3D006-Construction électrique",35,822
2023-03-01,17:00,"G-2B001-info, G-3D006-Construction électrique, G-0B018-Agora",3,255
2023-03-01,18:00,"G-0B018-Agora, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3, G-0B007-Amphi Bergès",5,461
2023-03-01,19:00,"G-0B018-Agora, G-0B015-FABLAB Ense3, G-4D013-FABLAB Ense3, G-4D011-FABLAB Ense3, G-0B007-Amphi Bergès",5,461
2023-03-01,20:00,"G-0B018-Agora, G-0B007-Amphi Bergès",2,371
2023-03-02,08:00,"G-2B010, G-5D003-Electronique & instrumentation associée, G-2A006, G-2C006, G-2B009, G-1C003, G-2C003, G-2B001-info, G-4A020-info-mhi, G-3A014-info, G-3B008-Mécanique & Technologie 1, G-2B002, G-0B007-Amphi Bergès, G-3D003-info, G-2C004, G-2A007-info",16,714
2023-03-02,09:00,"G-2B010, G-5D003-Electronique & instrumentation associée, G-2A006, G-2C006, G-2B009, G-1C003, G-2C003, G-2B001-info, G-4A020-info-mhi, G-3A014-info, G-3B008-Mécanique & Technologie 1, G-2B002, G-0B007-Amphi Bergès, G-3D003-info, G-2C004, G-2A007-info, G-1A002-Amphi Ampère",17,864
2023-03-02,10:00,"G-5D003-Electronique & instrumentation associée, G-1C003, G-3B012-Canal à surface libre, G-3B012-Turbine Pelton, G-3C007-EPTE 1, G-3C007-EPTE 2, G-0B007-Amphi Bergès, G-0B018-Agora, G-2A006, G-2B009, G-2B010, G-2C006, G-2A003, G-3B001-info, G-3A014-info, G-3B008-Mécanique & Technologie 1, G-2C003, G-1C002-Amphi Coulomb, G-2A007-info, G-2C004",20,1157
